Machine,Date,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd
M066_A1,2015/12/30,3,25824.15674,24427.24897,3,43954.75699,43650.55641,,,,17,9820.378933,12493.25169,,,,4,84137.57625,70553.94836,181,1847.634033,6942.188962,,,,21,13269.51013,23918.70273,26,12192.92677,19108.90526,1,,,38,5759.832419,16007.66491,,,,,,,150,2096.42175,8281.153677,135,2481.896481,5459.468216,49,5.140223854,11.76858735,93,3583.613129,6087.53295,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2015/12/31,2,1396.907772,0,3,43954.75699,43650.55641,,,,11,9299.417114,14038.64942,,,,4,47015.5859,34081.201,87,3685.047955,9859.968273,,,,12,30849.96105,26963.34874,17,19579.21781,24468.92839,,,,9,17325.57939,27922.12651,,,,,,,94,3655.421479,10620.41103,96,3303.289707,6147.34206,49,5.140223854,11.76858735,104,3345.512336,5808.035048,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/1,1,,,2,304.200573,0,,,,6,881.4766204,500.9743733,,,,4,47015.5859,34081.201,65,5028.804084,10671.19631,,,,10,30209.83392,14562.96764,16,21179.27448,26442.54911,4,60.932979,15.69721333,6,10323.73057,12030.69612,,,,,,,75,4483.023534,10578.36816,93,3509.599908,7235.500513,,,,109,3083.825271,4574.947374,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/2,1,,,,,,,,,,,,,,,3,30652.45953,30643.70537,22,14262.85089,21328.62966,,,,10,34947.5998,23865.45783,9,33080.46971,24170.56148,4,60.932979,15.69721333,,,,,,,,,,52,6168.578257,16200.59606,45,7208.252516,9934.977109,2,212.83409,0,115,2996.550195,3215.639598,,,,,,,2,7981.099999,0,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/3,1,,,,,,,,,,,,,,,1,,,36,8875.091553,17450.66295,,,,11,31505.3379,24623.06171,14,22680.61812,23195.34388,4,60.932979,15.69721333,1,,,,,,,,,53,6058.726455,15498.74435,81,3943.579802,8123.044305,7,2173.203675,4028.229089,119,2905.589113,2903.728635,,,,,,,8,13981.82341,12152.55672,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/4,1,,,,,,,,,,,,,,,,,,36,8470.994246,16999.82369,,,,9,38949.94379,23419.91452,14,21617.51917,21113.15658,4,60.932979,15.69721333,1,,,,,,,,,43,7419.046394,17872.36647,89,3594.502968,7338.627976,7,2173.203675,4028.229089,110,3054.782474,2959.310154,,,,,,,9,23801.40666,28358.30675,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/5,,,,,,,,,,,,,,,,,,,47,5751.016441,10822.88965,,,,8,30240.23701,15662.22637,30,11091.20405,18653.72407,,,,1,,,,,,,,,42,6085.487663,13053.31578,153,2116.087605,5578.466181,33,7709.069877,40474.50288,120,2885.118896,2957.688899,,,,,,,9,23801.40666,28358.30675,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/6,2,18294.18573,0,,,,,,,,,,,,,,,,55,6246.839426,11653.32885,,,,8,34867.62124,21982.82297,28,11323.36285,21228.455,,,,1,,,,,,,,,42,5953.018158,12710.54368,162,2095.213261,6230.519046,31,7843.700326,41774.49057,134,2526.76491,2451.411635,,,,,,,9,40060.89583,54393.29729,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/7,2,18294.18573,0,,,,,,,,,,,,,,,,96,3373.378788,8932.62705,,,,10,32165.13095,26382.69991,34,7609.693376,16532.8047,1,,,2,17023.30872,0,,,,,,,66,4453.639643,12712.03846,181,1868.731488,6134.786983,48,2439.465255,16121.39117,119,2898.962593,2937.93639,,,,,,,3,89922.68248,74767.07763,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/8,2,18294.18573,0,,,,,,,,,,,,,,,,98,3349.06087,8966.162885,,,,12,29451.45959,25752.64738,33,9952.037445,25466.48966,1,,,2,17023.30872,0,,,,,,,77,4262.716474,12392.64191,177,1845.767968,6136.132201,48,2439.465255,16121.39117,96,3558.040938,4057.096043,1,,,,,,3,97646.91334,82491.30849,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/9,2,18294.18573,0,,,,,,,,,,,,,,,,90,3423.978737,9040.316175,,,,10,26447.59205,23250.31815,16,16352.07426,31546.74644,2,108971.699,0,4,57602.36164,69392.32172,,,,,,,69,4216.908043,12788.41068,112,2361.095438,5628.106285,22,96.68075857,131.4532604,97,3571.181938,3841.201422,1,,,,,,3,97646.91334,82491.30849,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/10,,,,,,,,,,,,,,,,2,90.394319,0,102,3378.444893,9329.956182,,,,12,27620.14245,27535.0083,18,19537.81044,35286.09912,2,108971.699,0,4,57602.36164,69392.32172,,,,,,,77,4385.932702,11686.40184,110,3091.265314,8321.390947,22,96.68075857,131.4532604,73,4767.518537,6178.405581,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/11,1,,,,,,,,,,,,,,,2,90.394319,0,58,5974.693737,11963.87006,,,,12,28515.41799,29906.56099,8,34718.79834,29165.52362,1,,,2,510.063247,0,,,,,,,62,5143.471699,12725.55996,71,4790.118384,10355.43758,,,,68,4811.008396,7633.180133,2,215833.9692,0,,,,1,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/12,1,,,,,,,,,,,,,,,2,90.394319,0,69,4810.143838,9631.859213,,,,11,24989.30914,25308.42603,8,40142.8444,33795.67755,1,,,2,510.063247,0,,,,,,,53,5839.201034,14068.03704,79,4232.505165,10466.39372,,,,61,5671.788053,11384.09734,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/13,2,152950.087,0,1,,,,,,,,,,,,2,90.394319,0,77,4392.068316,7754.584112,,,,13,27816.41549,27173.05442,9,34905.20929,27032.20018,,,,,,,,,,,,,54,6298.056329,15696.40374,97,3367.998325,8873.240997,,,,35,9762.249313,16887.65714,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/14,4,88480.75524,57901.98177,1,,,,,,,,,,,,,,,83,4163.625011,6832.63328,,,,14,21457.02103,24419.95854,10,29142.44703,29285.90688,,,,,,,1,,,,,,55,5165.586899,14532.08605,116,2969.388296,8236.510328,,,,32,10718.5228,17078.284,1,,,,,,2,65192.98763,0,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/15,3,56246.08936,43723.42833,1,,,,,,,,,,,,,,,98,3505.917114,6397.87726,,,,11,25353.62946,23270.05061,13,23278.07851,35699.9476,,,,,,,1,,,,,,45,6214.978929,15048.51571,130,2214.513973,6657.485615,,,,28,11867.19006,16472.50149,,,,,,,3,86325.76433,21132.7767,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/16,6,51219.16581,58609.5737,1,,,,,,,,,,,,,,,111,2949.905889,5665.114482,,,,10,28845.68997,25907.00175,14,23555.77389,34163.45991,,,,,,,2,171213.273,0,,,,39,6831.884356,15762.71666,144,2237.704922,6749.789152,,,,40,7370.55578,7397.141245,,,,,,,3,86325.76433,21132.7767,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/17,5,39031.57784,59591.66183,,,,,,,,,,,,,,,,249,1095.111598,3194.76747,,,,33,9528.973654,18640.88248,16,17609.97909,32301.56032,,,,,,,2,171213.273,0,,,,217,1411.701636,7117.708962,128,2466.725925,7212.396973,,,,65,5255.155707,6420.169008,,,,,,,2,107458.541,0,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/18,4,69027.65622,96426.58855,1,,,,,,,,,,,,,,,239,1439.79968,5002.509818,,,,31,10462.00566,19220.82424,15,19624.25213,27619.15171,,,,,,,1,,,,,,222,1492.082998,7172.850837,100,3444.030393,8627.440226,,,,83,4064.760737,4673.457866,,,,,,,1,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/19,5,79636.44548,85505.58148,1,,,,,,,,,,,,,,,237,1381.26078,4715.067784,,,,32,8239.50999,12383.36831,13,26759.79531,30789.59217,,,,,,,1,,,,,,233,1192.86715,4992.52907,80,4083.988777,9010.001712,,,,90,3716.084315,3485.050259,,,,,,,,,,2,82.843076,0,,,,,,,,,,,,,,,
M066_A1,2016/1/20,5,43458.58428,46741.43632,2,141537.9992,0,,,,,,,,,,1,,,249,1297.90652,4752.441255,,,,38,8630.642695,16702.20635,16,20086.55418,26268.95591,,,,1,,,,,,,,,256,1262.179882,5917.848441,80,3965.370566,9037.184115,,,,100,3422.307051,3028.358338,,,,,,,3,4668.689155,4092.416516,2,82.843076,0,,,,,,,,,,,,,,,
M066_A1,2016/1/21,7,44656.43118,46857.81845,2,141537.9992,0,,,,,,,,,,1,,,114,2746.872871,5468.270699,,,,14,17376.0964,21803.89732,12,24730.52637,22932.61756,,,,4,12674.99781,15032.1355,,,,,,,80,3419.732998,9453.561575,88,3465.87666,7115.840159,,,,101,3362.297556,2765.382694,1,,,,,,10,5463.613041,7993.081852,2,82.843076,0,,,,,,,,,,,,,,,
M066_A1,2016/1/22,9,24705.59524,34500.61175,1,,,,,,,,,,,,1,,,116,2844.669203,6471.966504,,,,16,21834.68188,27411.81766,10,35753.86247,33389.78417,,,,4,12674.99781,15032.1355,,,,,,,90,3704.697381,10165.3533,90,3631.651446,8225.622749,,,,106,3179.563428,2540.355232,1,,,,,,12,13732.90098,20655.88693,2,82.843076,0,,,,,,,,,,,,,,,
M066_A1,2016/1/23,8,19348.30024,33626.31525,1,,,,,,,,,,,,1,,,150,2150.418068,6189.159681,,,,24,12273.21578,20235.34306,11,33420.76755,32378.33724,,,,4,12674.99781,15032.1355,,,,,,,145,1960.717621,6966.143204,91,3742.064662,8574.563832,1,,,109,3051.186946,2922.376211,1,,,,,,12,13732.90098,20655.88693,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/24,39,7706.350159,27985.84161,,,,,,,,,,,,,,,,131,2599.267892,6567.675462,,,,17,18821.77369,26100.63871,8,41998.11139,35474.027,,,,3,2093.27293,1740.385677,,,,,,,121,2509.573128,9345.078669,73,4602.550176,8867.832349,1,,,87,3588.030589,7419.545753,1,,,,,,9,14382.94497,23251.3204,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/25,59,5535.829332,22364.0163,,,,,,,,,,,,,,,,136,2515.456753,5880.455542,,,,17,18836.27412,26137.67436,10,30290.14873,29574.17481,,,,,,,,,,2,27148.05304,0,120,2532.963884,9115.571408,91,3738.492168,7842.421741,1,,,56,4081.407294,9050.695421,,,,,,,2,31794.59863,0,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/26,60,3069.710187,3662.960432,3,5.6847585,4.5811635,,,,,,,,,,,,,182,1772.311002,4110.533428,,,,21,13225.35582,23651.46315,15,18561.5865,25239.73882,,,,2,34365.90484,0,,,,2,27148.05304,0,154,2046.261997,8133.796302,98,3083.232569,5804.431706,1,,,25,5715.212373,13297.57751,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/27,61,5036.956569,15541.14214,3,5.6847585,4.5811635,,,,,,,,,,,,,147,2227.859216,4098.533247,,,,10,17567.52747,27319.93864,14,22231.24392,27018.73773,,,,5,21698.62637,16944.70878,,,,2,27148.05304,0,85,3084.420075,9052.084148,96,3391.338729,6314.496188,,,,2,314.899196,0,,,,,,,2,71452.3152,0,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/28,27,8539.263228,22929.16959,3,5.6847585,4.5811635,,,,,,,,,,,,,143,2370.903563,4314.875491,,,,10,32630.83846,67918.23008,13,21486.74044,32689.23558,,,,9,25869.88026,15197.00237,,,,2,27148.05304,0,93,3655.872308,9765.628807,81,4147.287476,8741.621913,,,,1,,,,,,,,,2,71452.3152,0,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/29,12,29599.81482,55554.41656,3,5.6847585,4.5811635,,,,,,,,,,,,,127,2572.541405,5084.950873,,,,9,31436.47485,71948.9971,10,27096.1838,36023.26049,,,,11,23323.43951,14742.44248,,,,,,,91,3085.436462,8917.202801,44,6895.553258,12005.79502,,,,3,44255.01114,32421.80624,,,,,,,3,102509.2154,31056.90018,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/30,8,27227.44432,58126.51214,,,,,,,,,,,,,,,,79,4358.988056,6040.484096,,,,4,58192.52696,22560.98597,6,57590.61767,57326.88931,,,,9,23952.55878,14957.75142,,,,,,,43,8095.268202,16384.49018,35,9450.067966,17595.25523,,,,3,44255.01114,32421.80624,,,,,,,3,102509.2154,31056.90018,,,,,,,,,,,,,,,,,,
M066_A1,2016/1/31,7,3646.058743,7016.725019,,,,,,,,,,,,,,,,56,6137.236527,7178.08999,,,,7,39367.53877,26851.02251,3,68182.77365,68177.36493,,,,6,21347.92991,12055.12856,,,,,,,49,6598.918648,14791.15622,18,17384.05417,21781.3221,,,,3,44255.01114,32421.80624,,,,,,,1,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/1,7,3646.058743,7016.725019,3,31847.76673,31819.9139,,,,,,,,,,,,,40,8226.051254,8118.127076,,,,8,33006.81476,14583.5467,2,5.408725,0,,,,2,7374.403445,0,,,,,,,46,6718.408576,15790.41047,16,17831.53023,22076.36081,,,,2,11833.2049,0,,,,,,,2,222386.6883,0,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/2,4,3517.720074,3988.258818,4,31319.08941,25991.60659,,,,,,,,,,,,,40,7835.748682,7262.263657,,,,10,36830.85632,15540.21458,2,5.408725,0,,,,,,,,,,,,,52,6507.144554,15319.51685,21,13028.08662,17157.71646,,,,7,3319.641166,4393.897459,,,,,,,4,43773.70263,45187.19408,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/3,6,4841.554093,5505.563467,4,31319.08941,25991.60659,,,,,,,,,,,,,35,9757.129516,10056.91523,,,,8,32177.07527,17825.2381,,,,,,,,,,,,,,,,45,6752.928118,15787.31598,26,12352.8759,16805.67637,,,,22,3963.573357,3925.571784,1,,,,,,15,18232.38497,28617.11025,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/4,6,4841.554093,5505.563467,4,31319.08941,25991.60659,,,,,,,,,,,,,148,2324.651469,5952.268107,,,,11,32737.72298,24955.64259,46,1809.568784,6128.85582,,,,,,,,,,,,,64,5200.042363,12926.51526,251,1369.194548,6322.327523,,,,29,7241.02899,11926.7506,10,10719.73988,27805.37816,,,,16,22696.14824,32300.087,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/5,6,4841.554093,5505.563467,1,,,,,,,,,,,,,,,226,1519.075133,4421.400058,,,,10,30088.61107,25954.55497,71,2267.554579,6184.130924,,,,,,,,,,,,,58,5322.054564,12253.98758,372,915.6191047,3989.937743,,,,29,7241.02899,11926.7506,10,10719.73988,27805.37816,,,,15,16626.77988,23775.16041,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/6,2,93.3057,0,,,,,,,,,,,,,,,,290,1175.137379,3341.703168,,,,15,24059.2589,24012.4948,76,3382.055269,11164.9434,,,,5,21511.82107,19250.18865,,,,,,,69,4953.382652,10170.17128,431,789.7159581,2850.456736,,,,34,10161.1541,24399.65814,10,10719.73988,27805.37816,,,,12,14073.83407,24071.56168,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/7,,,,3,16518.37862,16473.67336,,,,,,,,,,,,,319,1063.448365,2549.638969,,,,16,19591.43204,17269.78724,86,3526.95943,10898.16285,,,,10,18233.92665,14750.09635,,,,,,,80,4139.87788,7780.278036,451,704.3540605,2204.629418,,,,35,9545.503007,22965.33095,9,901.9127506,1507.93581,,,,1,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/8,,,,5,23516.50186,25218.91287,,,,,,,,,,,,,264,1313.565179,2788.763646,,,,12,23217.06614,23542.09855,46,7664.161795,16076.07523,2,20.046558,0,16,16949.78975,15259.24218,,,,,,,77,4181.59926,8106.82209,280,1238.355623,3574.798426,,,,43,4424.905871,5840.09855,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/9,2,8832.332489,0,12,18274.87678,22282.43391,,,,,,,,,,,,,209,1642.000091,3109.942113,,,,11,19183.15995,20752.27828,23,8555.255028,14069.01741,2,20.046558,0,17,21345.99502,22543.09216,,,,,,,80,4323.242001,9461.394052,177,1920.55456,4671.687245,3,71.382352,26.778134,55,5446.299644,8388.339738,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/10,2,8832.332489,0,13,20743.49669,22850.95656,,,,,,,,,,,,,170,2031.394164,3291.1979,,,,4,20358.86209,28655.04012,29,11880.81606,19079.09379,2,20.046558,0,16,22093.12582,23273.90113,,,,,,,76,4577.409471,9545.281107,167,2015.593199,4780.438043,3,71.382352,26.778134,70,4930.770895,7642.880048,1,,,,,,3,12222.08937,4278.684687,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/11,2,8832.332489,0,10,17258.47939,21063.275,,,,,,,,,,,,,174,1945.927372,3731.899341,,,,2,101.915581,0,24,12881.36122,19417.60578,2,20.046558,0,13,23329.19105,24418.66294,,,,,,,66,4915.395187,10272.14906,195,1720.579783,3773.266915,3,71.382352,26.778134,64,5403.992946,7669.955653,1,,,,,,3,12222.08937,4278.684687,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/12,2,8832.332489,0,16,20951.45359,45475.72725,,,,,,,,,,,,,148,2192.346462,3554.281252,,,,7,7557.106083,11533.82632,36,9214.82696,16446.69975,,,,8,25384.22024,15516.1818,5,11171.26469,6642.133982,13,5136.233687,6133.960866,56,4642.718141,8597.949423,190,1710.952815,3501.718769,3,71.382352,26.778134,58,5258.977274,6653.454136,,,,,,,4,53318.56332,58224.09384,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/13,2,0.687382,0,35,9005.057964,31136.21498,,,,,,,,,,2,62796.45779,0,187,1848.67987,3569.237665,,,,17,10464.78569,13498.83358,43,8187.005334,11318.72036,2,22.709049,0,7,20555.44856,10847.02553,7,15979.98451,15466.09156,21,6410.929113,6268.763829,94,3484.575539,8163.696742,222,1555.903259,3328.145196,2,40614.72836,0,51,6887.684497,9332.975599,,,,,,,10,30163.66586,47863.2744,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/14,4,15259.69378,21277.73231,46,4024.005197,7517.589121,,,,,,,,,,3,63829.16009,1032.702299,190,1690.383958,3222.143456,,,,19,12048.96922,13607.69897,36,9011.215715,12972.81982,2,22.709049,0,4,93256.67978,90734.70175,7,15979.98451,15466.09156,21,6410.929113,6268.763829,87,3513.56359,8524.678096,193,1767.395691,3764.630179,2,40614.72836,0,27,9363.605546,11099.81673,,,,,,,7,18586.21714,36595.15058,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/15,5,35033.25999,38891.36384,50,5215.486625,9402.077173,,,,,,,,,,3,63829.16009,1032.702299,192,1788.552226,3178.619757,,,,20,13589.50296,14769.63455,34,10019.88353,13102.51361,7,32282.81192,48164.71437,2,221574.3714,0,12,23732.23145,41243.98527,27,12192.77889,25294.78768,84,3866.901489,10333.3589,167,2057.910624,4090.206395,3,94422.53381,53807.80545,20,15921.3188,21525.43908,,,,,,,7,18586.21714,36595.15058,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/16,5,35033.25999,38891.36384,46,6875.234952,13856.57421,,,,,,,,,,5,76424.31207,57100.62257,210,1637.931865,2608.657344,,,,17,20889.14383,23388.89286,26,13133.84639,14257.91921,7,32282.81192,48164.71437,1,,,7,28103.68147,53561.11854,17,17726.64873,30727.3021,84,4026.825308,10400.42002,161,2103.199864,3490.386125,3,94422.53381,53807.80545,11,21206.05117,26135.50222,1,,,,,,6,2294.574104,3813.169184,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/17,3,47391.20736,46962.75127,20,11729.06209,18705.13453,,,,,,,,,,3,89019.46405,78756.7141,213,1580.734712,2753.647998,,,,9,38440.96076,24402.87857,23,14253.3099,15213.77636,5,14929.18274,18275.68039,1,,,5,4389.426687,4241.171653,9,11395.40644,10065.07467,48,6543.150706,13836.40762,194,1730.768211,3361.122534,1,,,6,25471.10852,33125.93866,1,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/18,1,,,32,10672.58595,26762.01298,,,,,,,,,,2,10262.74995,0,198,1711.129472,2909.440219,,,,10,36659.14143,23751.46561,21,15262.0907,20509.53401,5,14929.18274,18275.68039,,,,5,4389.426687,4241.171653,10,29314.04276,51562.29008,49,6873.597292,14394.84643,186,1813.039594,4192.27313,1,,,3,17071.68528,15328.43777,12,15248.12513,41542.69073,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/19,2,1.901247,0,63,5290.734248,18587.50354,,,,,,,,,,2,10262.74995,0,188,1832.354086,3197.491098,,,,13,27559.74971,11665.39909,19,16656.28391,23970.86189,,,,2,191.45115,0,,,,5,72460.77599,68444.21716,59,5702.024042,11711.99608,167,2064.100748,5298.505064,,,,1,,,32,7854.13152,25829.01346,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/20,2,1.901247,0,59,2591.229364,6314.305023,,,,,,,,,,,,,221,1463.650312,2860.953799,,,,13,24894.91741,9641.852563,19,16531.02388,31690.25032,,,,2,191.45115,0,,,,3,111066.4975,12340.61226,57,5485.460708,10857.55908,219,1477.078292,4803.982043,,,,1,,,31,3240.368285,5429.983495,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/21,2,1.901247,0,65,4946.970264,13848.37665,,,,,,,,,,,,,207,1639.581947,3073.019177,,,,16,18961.08129,11865.21361,17,16014.24828,30202.42943,,,,2,191.45115,0,1,,,3,111066.4975,12340.61226,65,4444.009624,9326.651873,174,1774.463919,5641.914653,,,,3,60500.34307,56771.33756,31,3240.368285,5429.983495,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/22,2,1.901247,0,63,4675.037263,13918.5231,,,,,,,,,,,,,210,1585.704996,2638.74402,,,,18,19494.84961,12989.7965,15,13444.50907,28716.23001,2,9.827947,0,2,191.45115,0,1,,,2,123407.1097,0,72,4667.786482,10017.15266,162,2017.144403,6016.711025,,,,3,60500.34307,56771.33756,20,3570.634237,6272.435076,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/23,,,,28,4409.093039,7941.956862,,,,,,,,,,,,,232,1487.672512,2985.427799,,,,15,21820.02187,19534.72964,25,11819.88416,33031.54274,2,9.827947,0,,,,1,,,1,,,66,4907.285408,10658.42836,198,1617.235826,6162.784927,56,226.9520079,991.9851399,13,19389.38919,50038.63313,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/24,1,,,28,4409.093039,7941.956862,,,,,,,,,,,,,198,1684.009341,3077.814824,,,,15,20782.29418,22256.743,21,15917.12226,35408.58715,16,15086.46808,44551.42785,30,1633.968073,2237.246809,1,,,,,,66,4850.53715,10172.98056,122,2661.272143,7918.032488,57,266.9698749,1026.908518,18,15531.14547,42647.06011,3,325.222287,126.062539,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/25,1,,,25,12957.45074,54397.62915,,,,,,,,,,1,,,161,2126.634558,4162.751243,,,,12,26876.2685,22093.87341,18,12490.07162,25134.36459,16,15086.46808,44551.42785,33,4770.490297,15384.19587,,,,,,,67,4982.837427,10227.89239,101,3402.094523,8508.480364,58,2729.678796,18457.31327,44,5402.365558,12481.31408,3,325.222287,126.062539,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/26,2,170995.8304,0,12,10363.66239,12736.89651,,,,,,,,,,4,39881.35658,10614.88216,153,2139.159984,4684.413727,,,,11,27917.77061,19850.03949,20,12270.72441,23837.89509,14,3516.982388,5693.698005,34,6021.319648,16720.28496,,,,,,,76,4060.39373,8362.119658,108,2414.340947,6025.266896,62,3649.978342,18721.26574,73,4417.109876,9868.085678,3,325.222287,126.062539,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/27,2,170995.8304,0,45,3070.35427,7763.802708,1,,,,,,,,,4,39881.35658,10614.88216,105,3290.50981,5968.868672,,,,10,24733.77084,18341.91849,9,21645.53578,32563.46509,14,3516.982388,5693.698005,36,8636.004722,19640.97443,,,,,,,72,4489.265234,9599.63401,57,4988.229755,10398.31398,24,14908.45192,33099.21028,72,4171.040969,9565.980309,4,76255.03981,107381.0271,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/28,1,,,47,5414.14228,17874.12124,1,,,,,,,,,4,39881.35658,10614.88216,56,5745.127967,9101.327249,,,,8,48108.98108,37934.68263,4,76157.44051,93074.64496,,,,6,33312.03298,22546.10105,,,,,,,64,5346.639498,12678.66779,39,8016.8331,19077.50546,23,9193.318895,19852.27075,78,4348.273561,9825.106021,2,126507.6088,0,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/2/29,1,,,44,4973.352084,17880.0448,1,,,,,,,,,3,32748.40831,4046.817533,53,6542.07566,11034.43651,,,,9,40658.6942,37139.42891,4,112924.053,78525.21868,,,,3,51778.30845,12806.44766,,,,,,,60,5513.049984,13060.04844,33,10586.82596,22198.17297,22,7669.130794,19020.26912,59,5696.86497,11611.12594,11,16867.51012,38266.54926,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/3/1,,,,35,3773.514672,19211.65517,1,,,,,,,,,,,,71,4828.956394,9843.936377,,,,8,30049.34098,12150.14843,4,64447.93544,38037.03001,,,,2,38971.8608,0,,,,,,,51,6382.343271,14522.7201,65,5029.429514,14812.41318,24,13317.39372,40442.13185,50,6970.270882,12655.93185,11,16867.51012,38266.54926,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/3/2,,,,2,35.229303,0,,,,,,,,,,,,,89,3348.003276,7943.82571,,,,14,22613.10032,17302.58647,8,36843.74122,37887.50135,,,,1,,,,,,,,,70,4260.444936,10439.72191,93,3309.324154,8792.005584,8,15315.31599,19079.9974,62,4825.38527,4935.650557,10,4685.27693,11956.75275,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/3/3,,,,1,,,,,,,,,,,,,,,103,3206.371661,7072.93043,,,,14,23699.21512,17648.7341,7,23694.76741,21550.82284,,,,1,,,1,,,6,11053.68863,13398.01649,69,4530.743332,11363.99703,90,3611.777366,9659.948822,8,15315.31599,19079.9974,51,4692.081737,5105.74155,9,465.7767426,772.5230762,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/3/4,,,,1,,,,,,,,,,,,,,,118,2699.592288,5341.404865,,,,13,19996.72314,17086.09298,11,26417.46347,37584.50427,,,,1,,,1,,,6,11053.68863,13398.01649,64,3808.905926,9931.85418,106,3085.371885,8362.991685,8,15315.31599,19079.9974,42,3868.113665,3846.887723,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/3/5,,,,1,,,,,,,,,,,,,,,106,3151.207383,5201.817914,,,,15,21832.12134,21243.47204,11,30233.18975,39049.84853,,,,1,,,1,,,7,29416.25235,42842.82635,67,4631.062051,12890.56329,75,4133.890434,10628.02578,2,451.922071,0,22,3537.103082,2699.145846,,,,,,,,,,,,,,,,,,,,,,,,,,,
M066_A1,2016/3/6,,,,1,,,,,,,,,,,,1,,,95,3189.933479,3932.007347,,,,11,28947.79031,20786.74754,7,27010.37068,24986.69141,,,,,,,2,286584.1724,0,7,29416.25235,42842.82635,56,5263.241832,13620.10792,54,6017.442997,12649.90516,,,,3,21129.49577,6694.860436,1,,,,,,,,,,,,,,,,,,,,,,,,,,
