Machine,Date,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,result
M040_A4,2017/3/31,,,,,,,,,,,,,,,,,,,63,1311.633967,2075.559366,,,,9,9443.601058,9932.091739,1,,,,,,1,,,,,,1,,,32,2438.047672,6300.860697,15,5378.574482,14907.45484,,,,7,9118.030551,11579.4164,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/1,,,,,,,25,1065.394561,2439.420994,,,,,,,1,,,52,1660.600326,2409.104697,,,,2,29528.48633,0,2,63.888698,0,,,,1,,,,,,,,,9,8019.61626,12481.60886,19,4247.284341,6649.315552,,,,11,8117.184761,9179.566822,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/2,,,,,,,16,3946.854105,10056.56295,,,,,,,,,,158,488.279867,1107.133476,,,,25,2580.063299,6900.347111,8,6106.732284,5587.577514,,,,2,22977.72828,0,,,,,,,103,676.5954334,2899.283457,51,1173.224849,2992.661704,,,,6,14632.27298,13341.56349,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/3,,,,,,,5,699.7815078,852.260545,,,,,,,,,,55,1587.59839,2533.821079,1,,,3,28392.45897,19309.48854,6,11882.06468,23730.77786,,,,,,,,,,,,,8,8112.159841,16463.29586,31,2799.642745,7320.655461,,,,9,9362.583499,12756.32922,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/4,,,,,,,,,,,,,,,,,,,89,913.493841,2358.874628,,,,6,12489.26113,13170.93357,11,5516.008332,16353.80039,,,,1,,,,,,,,,20,3286.658198,8488.125488,65,1256.036734,3462.884128,,,,15,3484.472561,8392.993782,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/5,,,,,,,,,,,,,9,2664.345561,7008.941367,,,,28,2792.814927,2993.674023,,,,4,12876.38779,9985.019995,1,,,,,,1,,,,,,,,,14,2971.504877,5429.80017,31,2051.100792,3113.515849,,,,5,12860.40192,5453.741365,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/6,,,,,,,,,,,,,,,,,,,32,2684.25636,4050.940421,,,,3,30926.45318,19054.64003,5,19389.00717,21084.28292,,,,,,,,,,,,,11,6185.33062,13619.78673,27,3196.66034,7871.727568,,,,14,4169.975198,3714.039516,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/7,,,,,,,,,,,,,,,,,,,47,1790.133564,3258.935642,,,,11,6511.834423,5793.389938,7,6305.429534,8800.607701,1,,,,,,,,,,,,32,2100.60468,4482.341787,36,2372.775743,5327.579122,,,,9,8603.259766,11655.37466,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/8,,,,,,,,,,,,,,,,,,,41,2066.584343,3305.968,,,,6,9638.489894,7689.132741,8,10084.19941,9750.886992,,,,,,,,,,,,,21,2425.719615,5371.510078,29,2545.540621,5777.091079,,,,8,5768.303633,5205.979877,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/9,,,,1,,,,,,,,,,,,,,,28,2971.91083,4140.703645,,,,4,15185.7612,2176.153528,2,2664.899335,0,,,,,,,,,,,,,14,3504.437189,5718.418828,18,1703.213799,2773.673115,,,,19,4150.003717,2762.392555,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/10,,,,,,,,,,,,,26,361.6267493,1704.048685,,,,33,2621.110391,8401.108137,,,,9,10343.57353,7808.837065,2,75842.37409,0,,,,,,,,,,,,,26,3309.959525,6500.689278,26,3116.878655,8212.220894,,,,7,13634.66981,9923.567814,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/11,1,,,,,,,,,,,,,,,,,,30,2663.038365,3106.579998,,,,7,10622.5225,12461.56175,1,,,,,,1,,,,,,1,,,21,3186.781747,8383.335602,14,4901.888533,10911.08087,,,,9,8863.024427,7994.783679,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/12,1,,,,,,,,,,,,,,,,,,40,2124.398275,3253.455723,,,,5,18248.81924,20405.90682,1,,,,,,,,,,,,,,,15,5213.976924,13672.24954,9,5480.732251,10588.24162,,,,3,41526.62437,33532.39607,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/13,,,,,,,,,,,,,,,,,,,17,4152.46831,3837.278423,,,,4,16751.12194,9199.675645,,,,,,,,,,,,,,,,12,4572.651579,8871.093611,5,6147.677626,6394.315985,,,,6,7171.531117,4736.060671,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/14,,,,,,,,,,,,,,,,,,,29,2904.621659,2645.808196,,,,4,14597.73762,10818.37736,1,,,,,,,,,,,,,,,12,3981.237529,6858.766279,4,9832.019934,13891.81181,,,,5,9465.681382,8302.270749,,,,,,,,,,3,10139.68733,10124.94661,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/15,,,,,,,,,,,,,,,,,,,41,2046.868268,3275.602285,,,,9,10239.51218,7486.621204,2,29382.75583,0,,,,,,,,,,,,,26,3279.091966,5772.130566,11,3285.980501,5775.627639,,,,10,6551.048015,6590.843547,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/16,,,,,,,,,,,,,,,,,,,45,1811.436856,1675.176229,,,,2,17745.40692,0,,,,,,,,,,,,,,,,6,3549.161172,7097.922912,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/17,,,,,,,,,,,,,,,,,,,78,1087.28331,1592.585742,,,,6,14862.9317,12223.44424,11,8365.3507,13862.20537,,,,,,,,,,,,,19,4128.614254,8153.189965,68,1249.564401,3097.554964,,,,5,13915.63102,14760.87998,,,,,,,,,,2,11.285455,0,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/18,,,,,,,,,,,,,,,,,,,29,2742.352413,4212.405488,,,,5,7244.08786,6159.562697,1,,,,,,,,,,,,,,,15,2069.768104,4641.925533,11,3511.371465,3565.079384,,,,18,4354.144548,4900.912853,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/19,,,,,,,,,,25,993.1709328,2373.301055,39,250.406388,777.7803601,,,,44,1661.040001,1665.45661,,,,6,15709.37087,9505.863619,9,2943.516715,5233.601478,,,,,,,,,,,,,21,3927.362817,7490.210365,37,1771.607891,4379.561579,,,,3,6452.324966,1801.949264,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/20,,,,,,,,,,,,,,,,2,23.475011,0,32,2204.665519,3647.6091,,,,6,12459.97908,18106.32163,5,1506.263442,1134.776376,,,,,,,,,,,,,18,3664.724432,10577.08588,21,2464.717731,7555.663982,,,,18,4525.516375,4893.180062,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/21,,,,,,,,,,,,,,,,,,,24,3612.80948,6193.82222,,,,5,10768.47825,9723.083267,3,163.641524,154.057025,,,,,,,,,,,,,15,3076.736713,7118.434871,29,1777.471394,3742.999516,,,,10,7872.517901,11112.5111,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/22,,,,,,,,,,,,,,,,,,,28,2891.484506,4010.803571,,,,4,25123.07129,21660.52925,2,302.632066,0,,,,,,,,,,,,,13,6883.859011,15233.46346,24,3264.39802,6914.539276,,,,8,11396.51616,9345.083026,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/23,,,,1,,,,,,,,,,,,,,,15,5501.757267,7577.751903,,,,4,16511.30979,14274.30876,1,,,,,,,,,,,,,,,12,4503.120839,10470.90773,7,448.5100027,999.9925103,,,,23,3738.570097,4339.529591,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/24,,,,,,,,,,,,,,,,,,,16,5019.918516,4959.156075,,,,5,16513.42331,14472.52314,,,,,,,,,,,,,,,,16,4403.606217,10448.79339,8,10756.96825,10536.47444,,,,6,14483.48108,8723.672161,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/25,,,,,,,,,,,,,,,,,,,33,2478.744727,4636.2041,,,,6,15863.92664,4662.175797,2,17947.49953,0,,,,,,,,,,,,,19,4406.668454,7518.113024,23,2647.210558,4809.95495,,,,16,5250.168064,5259.205983,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/26,,,,1,,,,,,,,,6,3051.519652,4889.705777,,,,10,9146.954089,9144.842865,,,,2,24228.3478,0,1,,,,,,,,,,,,,,,7,7197.594772,10291.67678,15,5338.583481,12376.31834,,,,34,2182.051202,2015.201166,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/27,,,,,,,,,,,,,,,,,,,19,3897.282282,7128.254831,,,,4,24296.72951,12269.84662,,,,,,,,,,,,,,,,14,6417.291632,11758.8074,8,9248.512585,12083.29319,,,,11,8009.372757,7459.811211,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M040_A4,2017/4/28,,,,,,,,,,,,,,,,,,,23,3766.656079,4956.64086,,,,4,19501.0304,2571.707125,1,,,,,,,,,,,,,,,12,5318.499192,8787.977567,11,6443.980538,9098.725609,,,,7,13396.56506,16300.36699,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/29,1,,,,,,,,,,,,,,,,,,56,1545.721573,3332.544309,,,,5,10491.6227,10840.49994,9,9309.560736,16291.90938,,,,,,,,,,,,,14,3228.222362,7720.353909,63,1306.059062,6129.625738,,,,11,7364.249329,6671.353176,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/4/30,,,,,,,,,,,,,,,,,,,64,1287.960889,4121.604054,,,,4,17741.95594,15621.8195,17,3520.161692,7352.27676,,,,,,,,,,,,,14,4259.738714,10542.32493,103,793.7044011,1704.724125,,,,13,3198.308307,2618.44482,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/1,,,,,,,,,,,,,,,,,,,32,2409.972276,2838.451341,,,,2,10202.98644,0,1,,,,,,,,,,,,,,,5,2550.846354,4417.848522,19,3997.955696,4185.170381,,,,10,8466.705893,7226.582784,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/2,,,,,,,,,,,,,,,,,,,17,5226.551789,7919.104327,,,,6,16651.4859,10398.06681,,,,,,,,,,,,,,,,19,4625.434972,8812.193783,2,1817.926321,0,,,,8,11982.16818,7904.402328,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/3,1,,,,,,,,,,,,,,,,,,16,4763.612036,5156.097258,,,,1,,,,,,,,,,,,,,,,,,5,13550.88777,23470.4792,5,13530.71868,14592.3667,,,,16,4879.59533,4838.223215,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/4,,,,,,,,,,,,,,,,,,,35,2057.033853,4385.008417,,,,6,14146.50685,12990.05208,4,614.2735693,401.7844103,,,,,,,,,,,,,19,3929.6074,7877.059167,29,917.2535749,2259.577525,,,,13,5851.119267,4502.926779,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/5,,,,,,,,,,,,,,,,,,,28,2563.759101,3429.765093,,,,5,15925.86308,8338.176944,,,,,,,,,,,,,,,,18,3747.285426,6804.025734,13,5768.449561,8764.29764,,,,9,8326.827632,3477.467845,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M040_A4,2017/5/6,,,,,,,,,,,,,,,,,,,10,983.3130533,1686.431742,,,,1,,,1,,,,,,,,,,,,,,,3,0.1999855,0.0010275,10,362.964503,431.973472,,,,8,2315.305915,2006.982255,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/7,,,,,,,,,,,,,,,,,,,29,2827.520045,3678.694151,,,,3,10252.59314,6732.855831,3,53.0629225,51.3787545,,,,,,,,,,,,,10,2278.398469,5314.086138,17,3694.708286,7128.866679,,,,15,5648.869255,3434.031561,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/8,1,,,1,,,,,,,,,,,,,,,44,1670.110498,3019.821518,,,,4,22994.94331,16999.26945,5,15511.02884,23260.73349,,,,,,,,,,,,,13,5748.769161,13091.29205,38,2239.871422,6375.214025,,,,14,3689.621252,6363.159682,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/9,,,,,,,,,,,,,,,,,,,33,2466.24207,5479.996587,,,,4,24326.38066,2901.240621,4,1983.660754,1397.90224,,,,,,,,,,,,,12,6634.485724,10939.21711,38,2133.178513,4990.367134,,,,25,3048.481754,2970.290823,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/10,,,,,,,,,,,,,,,,,,,33,2453.477071,2823.659107,,,,3,26186.12665,2721.58769,1,,,,,,,,,,,,,,,10,8720.226968,12398.55543,23,3224.081864,3973.408979,,,,14,5501.723473,5584.576325,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/11,1,,,2,93.926101,0,,,,,,,,,,,,,23,3826.216877,4113.373117,,,,3,18901.2251,16066.20424,1,,,,,,,,,,,,,,,9,4725.356155,11467.87013,4,18739.92112,26496.87649,,,,5,13280.816,6651.018122,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M040_A4,2017/5/12,7,9249.76985,11273.28193,,,,,,,,,,5,32.93411175,15.0225076,,,,31,2768.249294,3273.539285,,,,6,16532.77819,11814.25933,,,,,,,,,,,,,,,,17,5166.518114,10005.71189,5,16678.29288,16593.93117,,,,12,7573.699033,6077.251202,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/13,12,5557.773303,11033.61301,,,,,,,,,,2,1706.740122,0,76,85.68380764,141.9394372,26,2971.030034,3716.63188,,,,3,35613.96896,23129.67319,2,49.484081,0,,,,,,,,,,,,,9,8903.542231,19275.73453,6,5313.695347,6765.573189,,,,19,4574.630543,3891.349536,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/14,,,,,,,,,,,,,,,,,,,15,5940.695095,5050.553853,,,,5,18930.79652,13762.72064,,,,,,,,,,,,,,,,15,5408.82757,11280.54538,2,205.391869,0,,,,14,6193.027021,9523.070105,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/15,,,,2,17.131673,0,,,,,,,,,,,,,15,5787.847252,4517.398767,,,,5,18747.16787,10410.91331,,,,,,,,,,,,,,,,17,4686.81696,9225.1326,4,14525.12449,3291.524951,,,,11,7700.031673,9038.065032,,,,,,,2,43115.27706,0,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/16,,,,,,,,,,,,,,,,,,,22,4029.787368,5118.250945,,,,6,14515.50264,4699.580058,,,,,,,,,,,,,,,,18,4269.289008,7087.749522,6,5329.728937,4588.200989,,,,6,12919.65767,6446.123699,,,,,,,2,9116.806816,0,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/17,,,,3,2.462687,0.309493,,,,5,1994.934222,3058.429152,28,2746.333887,13265.15509,30,1431.564044,5971.290542,52,1604.217954,4916.005324,,,,6,15440.68078,11669.18051,,,,,,,,,,,,,,,,18,4541.400212,8096.983154,3,36757.30325,33216.2243,,,,25,3246.800568,3469.98623,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/18,1,,,3,14757.1059,7484.724983,,,,6,5251.523856,8403.658802,20,1960.777655,6173.19174,6,5120.161905,10211.27276,21,3864.84262,5159.868905,,,,4,16458.17338,9260.511588,,,,,,,,,,,,,,,,12,4488.629188,8781.124752,6,5229.193005,10455.52616,,,,18,4197.784529,4240.121262,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/19,1,,,6,11647.57984,15941.46975,,,,9,4019.429737,6627.546182,,,,31,2603.069953,6049.862317,46,1868.229472,3125.293345,,,,4,23093.0329,16954.99473,4,17481.61429,13090.28133,2,36.841533,0,,,,,,,,,,15,4948.535618,10036.41962,40,1612.580534,2709.750367,,,,15,5773.576164,5989.941263,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/20,,,,7,4050.795562,8135.452392,,,,13,6322.079754,11955.68003,,,,20,463.5081414,1497.491957,16,4723.020986,5389.268552,,,,6,15259.2683,13630.53271,,,,,,,,,,,,,,,,20,4015.617973,9623.11585,7,10129.56436,7116.872207,,,,12,5734.072714,8903.603031,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/21,,,,2,241.956374,0,,,,,,,,,,,,,27,2946.355495,3168.859451,,,,2,21107.528,0,,,,,,,,,,,,,,,,6,4221.678814,8442.725151,15,3245.243938,3830.578293,,,,4,15999.56273,14387.25601,,,,,,,2,3856.786852,0,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/22,,,,12,4063.44089,9946.205896,,,,3,315.21803,77.923889,,,,,,,27,2983.985108,1583.049353,,,,4,17587.15381,7192.747637,,,,,,,,,,,,,,,,12,4796.531488,8686.53506,7,9333.984745,11564.76214,,,,6,15441.82535,16122.60982,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/23,,,,4,16.69973067,8.29261492,,,,7,7528.914507,6738.780399,,,,,,,25,3347.678963,4285.666296,,,,5,19660.3085,11772.83555,,,,,,,,,,,,,,,,15,5617.259637,10884.77416,4,14873.46445,9168.366631,,,,5,11877.16073,15603.79667,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/24,,,,,,,,,,12,2616.832012,2655.66889,,,,,,,33,2499.713251,2847.787618,,,,5,12241.71118,6996.18457,,,,,,,,,,,,,,,,15,3497.660405,6675.722438,20,3583.516143,5997.189448,,,,6,10186.27099,7935.608168,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/25,,,,2,73.460198,0,,,,2,1033.476137,0,,,,,,,19,4441.969247,3823.833811,,,,4,26844.69767,3156.425076,,,,,,,,,,,,,,,,12,7321.317474,12068.43906,,,,,,,5,11147.00095,6333.867055,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/26,,,,,,,,,,1,,,,,,1,,,27,3173.631226,2669.153849,,,,5,14104.37979,20249.70985,1,,,,,,,,,,,,,,,16,3761.194604,9934.718097,15,5780.951312,12665.64792,,,,6,13448.97689,6785.310208,,,,,,,1,,,,,,,,,,,,,,,,,,,,,TRUE
M040_A4,2017/5/27,,,,,,,,,,13,4055.889087,9471.628088,,,,1,,,35,2223.224804,2764.128392,,,,5,17125.53931,10772.97945,1,,,2,19.868216,0,,,,,,,,,,15,4893.039718,9644.110445,13,5985.709419,8556.036019,,,,15,2526.298462,3524.017726,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/28,1,,,,,,,,,,,,,,,,,,18,4331.146308,4187.436986,,,,4,24563.79097,10249.21891,,,,,,,,,,,,,,,,14,5668.597911,11460.6045,6,10736.44291,5225.521855,,,,13,6329.454854,9396.823854,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/29,,,,,,,,,,,,,,,,,,,9,8233.28292,8181.239164,,,,4,27128.06456,7690.542347,,,,,,,1,,,,,,,,,12,7398.599343,12731.60635,1,,,,,,21,3965.006479,3802.148923,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/30,,,,,,,,,,,,,,,,,,,5,20576.45979,8675.224296,,,,6,15666.17076,5570.775978,,,,,,,,,,,,,,,,19,4351.747487,7606.177761,3,41541.76777,8309.573854,,,,17,4715.904705,4338.413602,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/5/31,2,0.242113,0,,,,,,,,,,,,,,,,24,3627.098305,4789.616822,,,,5,14233.98962,7641.899012,,,,,,,,,,,,,,,,15,4066.88274,7617.680401,7,4554.778476,3789.585056,,,,16,5438.300056,4566.155854,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/6/1,,,,3,7706.346013,6990.877182,,,,,,,2,1204.617108,0,1,,,20,4325.521636,3042.726954,,,,6,11784.73493,5980.952676,,,,,,,1,,,,,,,,,20,4172.210387,7095.16834,11,8203.450667,9317.465486,,,,17,2377.523234,2770.001716,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/6/2,,,,,,,,,,,,,1,,,,,,12,4973.245162,5855.820003,,,,3,27556.39458,7249.034812,,,,,,,,,,,,,,,,9,6889.148783,12470.36374,15,3907.542552,5073.809749,,,,10,7412.48106,5479.731049,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/6/3,,,,,,,,,,,,,,,,,,,20,3557.565897,9070.808291,,,,4,16057.5231,15461.14048,3,7659.25476,7547.86321,,,,,,,,,,,,,15,5003.749635,10709.8809,19,2322.056678,3819.157827,,,,17,5043.668777,4938.144958,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/6/4,,,,,,,,,,,,,,,,,,,23,3215.043464,5990.066004,,,,4,16778.12878,7799.106255,2,3222.892644,0,,,,,,,,,,,,,16,3409.677137,6981.735448,24,3075.25901,5871.890174,,,,28,3027.646097,2554.367958,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/6/5,,,,,,,,,,,,,,,,,,,12,7396.004425,7603.826126,,,,5,15312.69285,9067.246605,,,,,,,,,,,,,,,,15,4375.083601,8446.241981,3,26261.13254,6045.463732,,,,28,2778.715404,5089.073002,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/6/6,,,,,,,,,,,,,,,,7,8512.531422,7938.868771,13,6980.391947,7929.074127,,,,4,24481.95067,3830.996478,2,13.797508,0,,,,,,,,,,,,,11,7344.6251,11413.29688,7,9987.607941,22326.57637,,,,16,5411.668339,6319.54076,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/6/7,,,,,,,,,,16,1208.340678,1816.586169,1,,,8,8713.531985,18154.62791,23,3845.943787,3891.477655,,,,4,21239.69506,8683.941126,,,,,,,,,,,,,,,,12,5792.680284,10490.03329,11,6713.586071,15052.60227,,,,10,7851.599343,9182.411282,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/6/8,,,,,,,,,,,,,,,,,,,10,9312.381505,9409.469261,,,,4,23659.02782,9567.704584,,,,,,,,,,,,,,,,12,6452.498591,11661.25242,7,9835.468355,11237.66816,,,,8,6314.478594,6127.21844,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/6/9,,,,,,,,,,,,,,,,,,,16,5521.613147,9175.310185,,,,6,14845.75698,15563.22443,,,,,,,,,,,,,,,,18,4366.422695,10816.31896,6,11511.30279,15463.33214,,,,14,6022.118391,8218.770038,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/6/10,,,,,,,,,,,,,,,,,,,11,6355.689731,5614.756682,,,,4,16469.62454,5543.294791,,,,,,,,,,,,,,,,12,4491.752082,7885.292284,9,7944.612304,14082.82326,,,,22,3796.499039,4528.477986,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/6/11,,,,,,,,,,,,,,,,,,,10,9171.967954,8076.12466,,,,2,39582.37874,0,1,,,,,,,,,,,,,,,9,9102.327296,13504.17453,6,16357.48197,12264.30125,,,,23,3681.452141,3801.181199,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/6/12,,,,,,,,,,,,,,,,,,,10,6103.102472,5997.65227,,,,6,12913.51112,2423.586918,,,,,,,,,,,,,,,,20,3398.31345,5799.8303,4,23669.03024,25960.58004,,,,24,3267.088741,5342.191259,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/6/13,,,,4,22269.09906,31479.93528,,,,,,,2,0.087009,0,,,,19,4586.940746,5037.163646,,,,8,10993.45512,6536.517625,,,,,,,,,,,,,,,,23,3497.935444,6308.349347,3,31563.19443,3472.536859,,,,22,3827.941078,5396.128439,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/6/14,,,,2,24.09949,0,,,,,,,26,3187.071019,9520.529658,,,,20,4424.279393,4259.676726,,,,4,15919.86557,1514.870436,,,,,,,,,,,,,,,,13,3980.024766,6934.728539,4,3469.701177,4138.882247,,,,13,5759.563643,6922.197792,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/6/15,,,,4,4.22568,2.545844203,,,,,,,23,337.9738546,662.7655145,,,,11,8322.337154,10264.19532,,,,6,15003.52556,9411.889902,,,,,,,,,,,,,,,,18,4412.825102,8531.415234,3,10341.59845,6741.434079,,,,22,3900.675181,2864.280187,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/6/16,,,,,,,,,,,,,,,,,,,14,5603.425198,5956.844539,,,,3,24636.71639,6081.977861,,,,,,,,,,,,,,,,10,5474.87043,10635.94099,1,,,,,,10,7652.078846,4418.017241,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/6/17,,,,,,,,,,,,,,,,,,,23,3690.437114,4094.752151,,,,5,7694.608319,4298.904376,,,,,,,,,,,,,,,,15,2198.507621,4166.684139,10,2496.035128,2829.326509,,,,15,5196.572834,8310.903255,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M040_A4,2017/6/18,1,,,,,,,,,,,,15,618.9270192,2049.215778,,,,22,3214.1192,3290.827046,,,,3,25352.81028,15596.13925,4,39.54821333,34.7349445,,,,,,,,,,,,,9,6338.252558,13465.60806,23,1292.149009,3667.498451,,,,17,5337.77979,4866.01072,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/6/19,,,,,,,,,,,,,,,,,,,5,12490.22548,12035.48368,,,,7,11595.26106,11880.9292,,,,,,,,,,,,,1,,,18,4092.468598,8973.368072,,,,,,,13,6621.502572,5825.379109,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/6/20,,,,,,,,,,,,,,,,,,,27,2854.138425,2435.764258,,,,4,19646.36376,14708.79292,1,,,,,,,,,,,,,,,15,4209.963581,7846.355915,5,7619.292205,12030.47561,,,,9,4532.311328,3295.723635,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/6/21,,,,,,,,,,,,,,,,,,,26,3319.117961,2643.378582,,,,5,15876.38628,11485.15559,,,,,,,,,,,,,,,,15,4536.138922,9440.608387,,,,,,,9,8890.571727,6209.480635,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A4,2017/6/22,,,,,,,,,,,,,,,,,,,32,2589.996962,2667.050239,,,,4,9464.920263,8548.56378,,,,,,,,,,,,,,,,12,2581.378239,6139.785136,6,7106.152115,8563.435613,,,,16,4438.11766,4740.10374,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
