Machine,Date,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,result
M040_A2,2016/12/19,8,2346.471447,3661.471815,,,,,,,,,,,,,13,21813.81331,66219.09885,189,1798.969772,2363.580718,,,,22,16246.39583,13620.2021,20,15074.25683,33274.22294,,,,,,,8,41652.38746,42831.97588,1,,,65,5330.854879,10911.21415,114,2746.103566,9033.208057,,,,4,70953.89558,67661.20018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M040_A2,2016/12/20,14,14692.48959,45785.94917,,,,,,,,,,,,,49,1421.932181,2835.410116,159,2147.276499,2964.717328,,,,15,21808.75528,16059.7887,26,9664.188974,23135.13137,,,,,,,5,55242.78502,51229.18797,3,120539.1012,119770.7566,45,6939.158499,13610.32028,109,3143.235723,10253.29979,,,,3,150349.9279,14051.20436,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2016/12/21,14,14692.48959,45785.94917,1,,,,,,,,,,,,50,2534.288276,8201.683371,248,1395.24599,2600.54139,,,,30,10694.13234,16411.75589,31,10177.36544,22162.88867,,,,,,,4,74821.79661,51267.88629,3,120539.1012,119770.7566,127,2461.351088,8435.696576,145,2284.034759,7992.968627,,,,2,136298.7236,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2016/12/22,7,32456.52594,71865.65055,1,,,,,,,,,,,,50,2534.288276,8201.683371,213,1458.11742,3247.624795,,,,29,10999.05603,16761.1656,25,10272.3622,16270.1927,,,,,,,4,62295.64083,51675.69003,2,768.344573,0,127,2444.23784,7805.898911,120,2071.745855,5793.16149,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2016/12/23,7,32456.52594,71865.65055,1,,,,,,,,,,,,41,8259.871001,31488.61521,235,1470.477033,4025.627529,,,,34,8925.770891,14656.31589,31,11005.95263,18368.54228,,,,,,,10,22915.92867,48633.72299,2,768.344573,0,135,2198.140592,6352.550502,166,2075.330757,6843.291318,,,,2,231100.4755,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2016/12/24,1,,,1,,,,,,,,,,,,5,80423.84913,71475.14415,227,1472.556095,4005.479295,,,,39,8467.270164,13706.50604,18,12059.81996,18833.7567,,,,,,,10,22915.92867,48633.72299,,,,155,2089.328997,5803.610344,120,2478.916243,7413.589787,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2016/12/25,4,92321.3393,125785.4726,,,,,,,,,,,,,7,35894.07615,27052.82158,153,2264.959704,5095.760598,,,,24,12865.826,14286.05037,17,21334.60403,43317.36916,,,,,,,9,19768.6997,50712.4091,,,,75,4261.941117,8218.453615,111,3129.7625,11707.34888,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2016/12/26,3,3399.22083,3398.265721,,,,,,,,,,,,,7,35894.07615,27052.82158,276,1243.643808,2754.741337,,,,26,13377.37048,14076.97316,35,9527.862475,30334.18775,,,,,,,8,602.4039237,604.9136648,,,,84,4029.328457,7879.81899,232,1402.791341,7673.088208,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2016/12/27,3,3399.22083,3398.265721,,,,,,,,,,,,,5,57402.98781,51398.14675,268,1276.277295,2492.892385,,,,22,14728.04718,13636.68941,25,5937.896636,12692.6156,,,,,,,1,,,,,,79,4031.240829,8339.618789,173,1618.326664,8661.926327,,,,3,28625.74511,26207.98156,,,,,,,,,,1,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2016/12/28,3,3399.22083,3398.265721,,,,,,,,,,,,,5,70731.15556,52208.23349,260,1253.859847,1757.754363,,,,16,20737.53029,13613.17048,25,5937.896636,12692.6156,,,,,,,2,98748.16753,0,,,,56,5655.697363,10202.6271,180,1494.486615,5955.127034,,,,4,27346.40692,21475.07727,,,,,,,,,,1,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2016/12/29,,,,,,,,,,,,,,,,2,93872.00783,0,233,1483.496749,2440.442316,,,,15,22629.75612,13596.00375,26,10585.00917,28805.82778,,,,,,,7,17688.48011,36279.58191,,,,51,6717.135775,12391.71883,168,1786.412657,6719.971332,,,,13,16910.37766,23800.14121,,,,,,,,,,1,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2016/12/30,8,4455.050609,6539.378501,1,,,,,,,,,,,,3,122237.4469,28365.43911,173,1969.88626,2994.913406,,,,21,15183.90778,15396.2829,16,18165.16221,42077.34119,,,,,,,8,32496.51003,49435.25909,,,,66,4671.977795,10991.45884,87,3498.209855,10854.25133,,,,18,16752.9649,21908.35587,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2016/12/31,9,18559.43797,37814.7357,1,,,,,,,,,,,,2,150602.886,0,132,2245.219045,4140.581892,,,,23,13821.44552,12939.46069,15,9638.524099,28397.42512,,,,,,,8,37227.06952,56612.0907,2,8891.511998,0,72,4282.707061,9570.752339,80,3009.946322,10218.49274,,,,15,14482.9416,21326.12586,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/1,14,18757.35782,36311.11852,1,,,,,,,,,,,,1,,,116,2893.508052,6635.430176,,,,23,13789.52745,13778.10877,16,17168.72739,39325.66971,,,,,,,7,42853.89544,59308.13963,3,8618.583888,272.92811,72,4272.816956,9917.345927,77,3643.286604,14535.36612,,,,18,17320.02135,32731.29943,,,,,,,2,27628.31535,0,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/2,19,18492.1553,31993.34416,1,,,,,,,,,,,,1,,,111,3106.460701,6717.213572,,,,25,14189.35271,13682.09619,13,20371.70227,40735.5083,,,,,,,3,139669.1402,7807.056198,3,8618.583888,272.92811,78,4422.660599,10024.90059,61,4074.439609,16482.58298,,,,11,32684.07598,43715.53059,,,,,,,4,51057.46026,17952.5205,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/3,12,20170.58815,25787.08894,,,,,,,,,,,,,,,,71,4462.36069,7209.557038,,,,18,19278.23203,13683.74333,3,49276.02939,49233.89526,,,,,,,3,123926.5916,23549.60477,3,8618.583888,272.92811,54,6183.591391,11875.45694,26,9536.324023,28912.25545,,,,7,39291.40504,36483.38415,,,,,,,5,54296.93941,16528.836,,,,,,,,,,,,,,,,,,,TRUE
M040_A2,2017/1/4,48,5954.984885,16248.30537,,,,,,,,,,,,,,,,107,3139.900811,4498.923202,,,,19,16181.6321,18621.4023,12,28630.62777,55480.41244,,,,,,,2,100376.9868,0,1,,,51,5825.395554,13607.07523,67,4942.757573,18844.00766,,,,7,39291.40504,36483.38415,,,,,,,4,63186.48077,6940.757224,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/5,43,5919.70833,16938.70538,,,,,,,,,,,,,,,,129,2656.119804,4136.04836,,,,21,16365.89734,17211.03617,13,26208.92263,53655.40887,,,,,,,5,70539.07837,69355.48948,1,,,57,5844.970467,12933.62573,77,4138.256209,17452.23179,,,,4,100283.9566,64264.36313,,,,,,,4,100403.0571,58463.17779,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/6,38,3902.536752,15754.88678,,,,,,,,,,,,,1,,,145,2258.42824,3870.077933,,,,23,11130.88799,16186.41212,12,13585.16052,27793.57138,,,,,,,7,44293.16561,62940.69239,1,,,63,3949.676383,11014.72944,80,3352.788035,11135.19807,,,,6,38403.58123,72874.78969,,,,,,,2,182892.0547,0,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/7,37,1306.074153,2381.489467,,,,,,,,,,,,,1,,,132,2432.722644,3757.91367,,,,24,11477.2037,18496.48845,12,13585.16052,27793.57138,,,,,,,6,19125.71441,30877.71548,1,,,66,4061.193587,12295.19902,68,3678.9771,11827.1954,,,,6,19798.54682,35687.72718,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/8,1,,,,,,,,,,,,,,,1,,,124,2768.122155,3760.027625,,,,23,15171.76655,18573.47313,3,7620.575899,7613.1745,,,,,,,6,19125.71441,30877.71548,2,231980.4234,0,69,4908.518558,12727.22724,27,4473.903825,10527.1297,,,,7,43033.84621,61324.87735,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/9,1,,,1,,,,,,,,,,,,1,,,109,3134.808599,4190.399659,,,,21,17071.88376,20217.06325,3,152192.9381,152178.5304,,,,,,,4,113208.0126,108313.6826,1,,,65,5334.986196,13754.61641,18,17909.21597,49553.38932,,,,7,46247.42452,59737.68746,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/10,1,,,1,,,,,,,,,,,,,,,120,2829.036577,3331.76963,,,,18,18672.6333,10922.59542,2,14.407743,0,,,,,,,1,,,1,,,57,5668.48508,10421.70149,9,26236.89055,69405.18908,,,,4,98689.0522,55898.42119,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/11,1,,,1,,,,,,,,,,,,,,,126,2729.464715,3211.833777,,,,18,19354.23692,11379.31766,7,34778.12665,64457.8676,,,,,,,3,86769.32246,41480.30869,1,,,56,5982.225957,10893.81027,28,7728.962956,33459.75529,,,,3,68428.40672,44043.50399,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/12,,,,1,,,,,,,,,,,,,,,108,3130.725828,3816.291012,,,,17,20467.30275,11439.94719,8,32256.10855,59995.29069,,,,,,,8,37363.51912,40129.1849,,,,53,6297.639306,11317.38774,35,7056.911975,30019.47141,,,,3,124671.907,12199.99631,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/13,,,,,,,,,,,,,,,,,,,120,2899.639315,3895.57196,,,,19,17129.03718,8786.245454,11,15189.90307,30860.71799,,,,,,,7,22215.83379,16509.89997,2,3088.798515,0,63,4972.95273,9099.84735,49,4119.506187,12885.16017,,,,3,115885.5354,20986.36792,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/14,1,,,,,,,,,,,,,,,1,,,104,3201.515084,4258.630642,,,,19,17083.45237,9399.477629,14,17086.89762,30914.91345,,,,,,,7,22215.83379,16509.89997,2,3088.798515,0,64,4880.992746,9201.281747,76,3362.104001,10793.57777,,,,4,75258.39753,14291.69605,,,,,,,2,233034.8667,0,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/15,3,23902.6674,23902.64927,,,,,,,,,,,,,1,,,131,2648.297541,4293.315285,,,,18,17990.01714,10970.87911,25,11099.87842,28238.98211,,,,,,,5,17706.54029,15782.84575,6,38894.07588,52531.05312,64,4854.455409,8904.770486,124,2452.359165,9604.855027,,,,4,75258.39753,14291.69605,,,,,,,2,233034.8667,0,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/16,3,23902.6674,23902.64927,,,,,,,,,,,,,2,217065.9747,0,142,2327.221037,3550.837863,,,,18,18750.50271,11397.6841,34,9433.999139,24361.81923,,,,,,,,,,7,47898.36531,52009.41349,64,5059.665792,9346.772647,143,2248.655229,9243.637894,,,,4,85710.92779,28867.88592,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/17,3,23902.6674,23902.64927,,,,,,,,,,,,,2,217065.9747,0,142,2368.131388,3450.058717,,,,17,20413.12191,11287.08732,30,9550.854879,23865.73966,,,,,,,,,,6,30084.87958,34023.27447,55,6048.33978,10242.10239,131,2594.625092,10331.59083,,,,5,81065.36423,34127.2752,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/18,2,0.018127,0,,,,,,,,,,,,,1,,,150,2191.545453,2809.185214,,,,17,19122.14419,10655.04674,27,7249.542036,20247.16267,,,,,,,,,,6,30084.87958,34023.27447,55,6110.440931,10597.72951,105,2805.143981,11149.61144,,,,3,68348.46899,30843.31215,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/19,2,0.057369,0,,,,,,,,,,,,,1,,,154,2230.182897,3893.778997,,,,21,17120.19357,10591.60004,18,16567.15788,42809.58629,,,,,,,1,,,3,118753.7394,112220.1731,69,5035.638858,9364.63857,84,3513.763074,13623.42742,,,,3,68348.46899,30843.31215,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/20,2,0.057369,0,,,,,,,,,,,,,,,,137,2412.406386,5012.692527,,,,18,19018.3007,13259.98856,9,33264.86746,60053.74046,,,,,,,2,78070.42157,0,5,72739.21895,92943.54875,62,5304.278864,10715.18824,66,4346.26124,15638.2486,,,,7,44175.16179,80298.46142,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/21,4,58229.54889,82305.50755,1,,,,,,,,,,,,,,,118,2801.876134,5694.972829,,,,21,15919.17026,13552.43733,10,16812.42451,32727.43801,,,,,,,2,78070.42157,0,5,43541.73382,44225.2467,69,4781.199549,10086.60208,73,3667.279773,14089.09476,,,,9,13292.13437,32443.67318,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/22,4,58229.54889,82305.50755,1,,,,,,,,,,,,,,,94,3346.57295,6833.427395,,,,19,17604.12898,14950.42521,13,23719.83484,43754.92084,,,,,,,2,78070.42157,0,7,41221.65631,36518.69138,62,5194.667552,11192.21841,87,3322.220221,12658.24252,,,,9,13292.13437,32443.67318,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/23,2,61.48078,0,2,234584.175,0,2,23884.554,0,,,,,,,1,,,48,6973.00964,9559.99839,,,,15,20826.7912,19184.50594,6,37409.02701,51817.59161,,,,,,,1,,,6,39940.76468,39880.99401,50,6295.601357,13946.60899,41,7424.88719,20639.05183,,,,13,24833.06028,46633.63826,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/24,2,61.48078,0,2,234584.175,0,5,31525.73584,4688.620766,,,,,,,1,,,67,5209.422541,7494.738508,,,,18,19656.84909,15305.5872,6,60349.13575,74405.70216,,,,,,,,,,3,36581.5013,7536.777171,58,5862.57604,11785.28753,41,7543.659019,19857.70095,,,,10,30307.79807,45537.14654,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/25,,,,1,,,17,13046.63332,16453.4958,,,,,,,1,,,60,5563.076751,8110.336593,,,,15,22210.7307,13854.40681,5,73368.31581,74579.34092,,,,,,,,,,3,157694.0115,113575.7331,51,6219.012614,11819.27382,34,10033.28805,28249.87174,,,,7,27361.62159,15739.88706,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/26,,,,1,,,22,13029.90078,18909.92224,,,,,,,1,,,94,3474.008366,5408.876223,,,,16,20636.20552,8585.721209,3,64530.89747,59687.1884,,,,,,,,,,1,,,58,5430.587405,9492.93951,27,8185.159006,24174.60937,,,,7,27361.62159,15739.88706,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/27,,,,,,,29,10387.30492,17645.59726,,,,,,,,,,121,2828.441065,4396.500222,,,,19,18317.57958,8821.50593,5,65769.38051,63451.80958,,,,,,,,,,1,,,64,5233.600516,9523.279351,39,8366.426574,22881.19545,,,,4,83126.63348,54521.01437,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/28,,,,1,,,34,9900.187549,20214.98293,,,,,,,1,,,120,2857.752186,4547.317196,,,,17,20235.58766,13258.96064,4,46286.47873,62047.09773,,,,,,,,,,2,255040.4879,0,57,5781.603616,11566.16671,35,6128.673345,13466.15208,,,,2,160222.8422,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/29,2,0.12019,0,1,,,30,9771.274039,17370.46107,,,,,,,1,,,126,2728.010016,3893.112695,,,,19,18482.41846,13679.678,6,68236.56515,86524.91369,,,,,,,,,,1,,,62,5454.137157,11236.88725,42,8321.532325,18472.69592,,,,2,178493.3516,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/30,2,0.12019,0,1,,,43,7865.667873,14171.42782,,,,,,,1,,,101,3347.057941,4424.872918,,,,24,14222.68415,13980.32635,6,54033.42852,80160.21924,,,,,,,1,,,1,,,71,4673.177423,10432.72616,43,7313.20671,15807.77781,,,,3,158529.5747,19963.77695,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/1/31,2,0.12019,0,2,262656.395,0,91,3388.32282,6632.367735,,,,,,,1,,,88,3908.091671,4873.881261,,,,20,14312.02798,14396.83303,5,32147.41273,31967.04842,,,,,,,1,,,1,,,59,5102.861919,10904.95246,36,8905.890194,19226.57855,,,,2,138565.7977,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M040_A2,2017/2/1,4,95701.45915,135342.1757,5,19720.31437,33283.54998,114,2754.156234,5558.070002,,,,,,,,,,90,3539.303943,5017.995099,,,,24,13528.808,13515.12083,8,34454.8057,25843.43528,,,,,,,1,,,,,,77,4094.249791,8222.833365,58,4975.88552,11632.88756,,,,2,138565.7977,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/2,2,0.057677,0,5,19720.31437,33283.54998,106,2034.293549,4348.9413,,,,,,,,,,76,3938.032962,8370.986368,,,,20,14880.9031,15029.65367,7,47716.99288,24241.55859,,,,,,,1,,,7,8761.144386,10700.90468,66,4349.808599,9005.45645,48,7149.79522,17449.36985,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/3,4,64359.19565,59030.63119,5,19720.31437,33283.54998,88,1601.845706,4023.701731,,,,,,,,,,65,5133.829202,10148.05356,,,,17,20328.40604,15155.932,7,46838.47426,23679.82511,,,,,,,1,,,13,9425.950795,9400.488041,59,5607.843053,10498.85292,44,6535.610368,16082.96861,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/4,4,64359.19565,59030.63119,4,507.31653,708.8413051,31,1243.422014,3400.451165,,,,,,,1,,,45,7039.675324,12605.67249,,,,19,18555.73961,12070.04556,16,20653.16682,26605.15096,,,,,,,3,32512.76385,24758.57974,18,12208.01683,14057.45765,65,5218.807998,9655.303724,70,4489.82497,13939.63887,,,,3,36757.03666,448.69119,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/5,3,112910.8867,62419.37117,,,,,,,,,,,,,1,,,26,11966.29459,12639.53288,6,455.5466398,794.6049596,25,12654.08426,13698.09152,14,19407.21382,28431.55566,1,,,,,,5,42239.53725,36336.6702,22,14335.94141,15178.20229,67,4601.491246,9494.478972,50,5148.8608,14223.48476,,,,4,56207.24027,27509.18131,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/6,4,110848.6288,51048.58223,,,,,,,,,,,,,2,161895.1958,0,30,11486.92659,11162.39561,6,455.5466398,794.6049596,26,13559.20658,13575.65143,13,18319.38173,28376.35657,1,,,,,,10,31900.83599,30139.91193,21,14714.08676,14151.01807,73,4708.063395,9202.626459,49,5937.643592,15539.67545,,,,4,56207.24027,27509.18131,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/7,2,106724.1128,0,,,,,,,,,,,,,2,161895.1958,0,27,13124.56522,12233.76237,6,455.5466398,794.6049596,24,14487.27915,15999.37176,22,16340.6969,26133.13759,1,,,,,,13,26979.15683,26137.91317,21,16725.84071,15527.33641,66,5126.27416,10790.59641,82,4236.481913,12812.26198,,,,3,66156.68766,28950.95981,,,,,,,2,4832.047395,0,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/8,2,106724.1128,0,,,,,,,,,,,,,1,,,38,9040.462338,9867.561634,6,455.5466398,794.6049596,23,13254.55574,15245.33785,17,14083.19203,20650.52253,1,,,,,,16,19870.66024,15924.70145,20,17500.5891,15660.62984,64,5047.714083,10812.90761,75,4057.388373,10539.49758,,,,1,,,,,,,,,2,4832.047395,0,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/9,1,,,,,,,,,,,,,,,2,287356.95,0,55,6021.580475,7027.013392,,,,16,20691.46626,16363.49871,18,19139.81118,27240.32715,,,,,,,15,19191.45069,14274.66479,19,18058.31501,18237.65273,54,5931.527024,10911.23773,93,3536.864226,8822.558033,,,,7,6949.898754,8259.185352,,,,,,,2,4832.047395,0,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/10,,,,,,,,,,,,,,,,2,24716.83672,0,116,2809.426511,4873.704257,,,,16,18895.91987,16024.41745,32,10196.27393,19766.68099,,,,,,,12,25945.34218,20367.12144,13,18400.01853,20195.6309,54,5355.654922,9880.713043,179,1776.271217,5616.458586,,,,13,12724.18846,20105.44077,,,,,,,2,4832.047395,0,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/11,2,0.05767,0,,,,,,,,,,,,,2,24716.83672,0,119,2766.129305,4778.822545,,,,16,22078.20671,17686.87594,22,10131.53583,22782.57245,,,,,,,8,27777.44883,23587.87764,7,20795.32043,25088.33469,58,5810.061415,10865.03207,141,1520.386006,5129.039786,,,,13,12724.18846,20105.44077,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/12,2,0.05767,0,,,,,,,,,,,,,2,24716.83672,0,121,2849.970934,5861.426245,,,,15,22017.06313,17982.72326,17,9260.295628,21750.99062,1,,,,,,3,60384.2154,13405.91138,3,32490.86567,30627.71365,57,5877.343577,11938.76908,128,2532.478597,11680.64254,,,,13,12724.18846,20105.44077,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/13,2,0.05767,0,1,,,,,,,,,,,,2,341689.6707,0,100,3395.711663,7071.383168,,,,11,33343.83917,18990.6363,15,4551.853131,10760.92362,1,,,,,,2,46978.30402,0,,,,48,7094.442377,13669.36565,106,2676.969592,12835.84455,,,,6,7432.311598,8573.79477,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/14,2,0.05767,0,1,,,,,,,,,,,,1,,,56,6206.341706,9161.107924,,,,18,19172.44158,19401.40426,3,955.5618475,629.7309945,1,,,,,,,,,,,,65,5311.393868,11387.0345,37,6702.634698,17391.64039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M040_A2,2017/2/15,,,,1,,,,,,,,,,,,1,,,82,3756.860837,7140.335775,,,,21,14457.05999,15812.74803,7,16016.20385,20156.32013,1,,,,,,,,,,,,72,4072.416912,8413.881936,76,4232.391039,12638.81678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M040_A2,2017/2/16,,,,1,,,,,,,,,,,,1,,,77,4267.130288,7610.864136,,,,22,13452.84688,14360.24826,10,23751.98702,25043.7383,2,2773.103106,0,,,,,,,,,,72,4331.741185,8817.827565,78,4158.940635,12721.2136,,,,2,5860.563298,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/17,1,,,,,,22,2156.396213,4104.909035,,,,,,,,,,75,4044.909826,7697.638972,,,,27,11896.95764,11579.18044,10,23751.98702,25043.7383,2,2773.103106,0,,,,,,,,,,83,3904.275179,7968.338352,78,3449.754388,7887.833173,,,,2,5860.563298,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M040_A2,2017/2/18,14,11268.05609,21067.62765,,,,40,3431.384538,6876.742756,,,,,,,,,,81,4226.9446,9882.09337,,,,20,16392.06446,13770.27127,13,28070.82248,33659.60238,3,91041.91028,88268.80718,,,,,,,,,,63,5322.479226,10358.94994,91,3755.347696,10245.77769,,,,3,81335.13719,75474.5739,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/19,14,11268.05609,21067.62765,,,,40,3431.384538,6876.742756,,,,,,,,,,52,6479.79109,11159.74703,,,,16,21829.85194,12959.7781,10,30872.93732,35680.50461,3,91041.91028,88268.80718,,,,1,,,,,,49,6821.837106,11943.59751,56,5053.09112,12426.84414,,,,4,61076.95594,67958.77686,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/20,14,11268.05609,21067.62765,,,,40,3431.384538,6876.742756,,,,,,,,,,48,6931.069076,12829.26193,,,,18,20224.00643,13723.15379,7,19639.5309,25197.15556,1,,,,,,1,,,,,,54,6486.952993,12227.48946,47,5642.140381,14063.74251,,,,4,55936.71308,56748.12984,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/21,13,5922.892359,10460.01597,,,,18,3972.960648,8198.569718,,,,,,,,,,44,5456.511636,11456.39996,,,,17,20229.05237,12780.40079,7,19639.5309,25197.15556,1,,,,,,2,144390.0372,0,,,,51,6473.304743,11887.31108,46,6375.097946,18727.18155,,,,8,38867.42143,40463.53217,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/22,,,,,,,,,,,,,,,,,,,50,5785.152381,16607.37922,,,,24,13410.7119,12073.64266,5,62870.49084,101219.4242,,,,,,,2,144390.0372,0,1,,,72,4344.320761,9294.854493,33,8269.03537,21345.89851,,,,10,33367.66851,37719.77961,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/23,,,,,,,,,,,,,,,,,,,51,6668.758185,18304.07394,,,,26,13318.93424,12514.14126,5,32611.47515,48922.99796,,,,,,,2,251509.5887,0,1,,,78,4324.334478,9462.682286,34,9508.988329,24392.43615,,,,15,20625.37366,17247.83481,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/24,1,,,1,,,,,,,,,,,,,,,78,3313.375414,8788.132764,,,,26,12478.42095,10353.14379,14,18391.95606,32653.54327,,,,,,,2,251509.5887,0,1,,,76,4159.478981,8341.07635,82,3820.816665,13530.96246,,,,14,21767.57132,17902.3593,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/25,3,53410.28401,53286.45062,3,68822.10222,68810.30158,,,,,,,,,,,,,94,3603.261506,8825.388588,,,,25,13987.94137,11851.50214,15,22746.76952,35165.7518,,,,,,,1,,,1,,,74,4598.780721,9408.556041,90,3764.862536,14221.70482,,,,12,27127.43654,22330.8849,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/26,3,53410.28401,53286.45062,3,68822.10222,68810.30158,,,,,,,,,,,,,79,4381.899818,8471.750896,,,,18,17445.56425,11058.10788,16,17217.36111,23257.12615,,,,,,,2,195612.2898,0,,,,53,5703.365237,10298.69009,86,3338.279758,11586.63279,,,,10,35710.18529,33980.51844,,,,,,,2,133718.7127,0,,,,,,,,,,,,,,,,,,,FALSE
M040_A2,2017/2/27,3,53410.28401,53286.45062,3,68822.10222,68810.30158,,,,,,,,,,,,,99,3468.021118,7395.806723,,,,18,19102.06957,12921.02423,17,16495.36444,23049.80193,,,,,,,1,,,,,,61,5412.253047,10941.09411,100,3432.990606,11254.0887,,,,6,62233.89154,24847.92,,,,,,,3,103934.1609,29784.55183,,,,,,,,,,,,,,,,,,,FALSE
